0	0	0	0	1	8	0	1	1	2	3	0	7	7	9	0	0
0	0	0	0	1	4	0	0	0	1	0	0	1	1	1	0	0
1	0	0	0	1	6	0	0	1	2	2	0	5	5	8	0	0
0	0	1	0	0	3	0	0	0	0	0	0	1	1	6	0	0
0	0	0	0	1	2	0	0	1	0	0	0	2	2	1	1	0
6	0	0	1	0	5	2	0	0	0	0	0	0	0	11	0	1
1	0	1	0	1	10	1	0	0	1	0	0	1	1	12	0	1
0	0	0	0	0	2	0	0	0	2	0	0	2	2	6	1	0
0	0	0	0	1	1	0	0	0	1	0	0	1	1	3	0	0
0	0	0	0	0	2	0	0	0	1	0	0	1	1	4	0	1
0	0	0	0	0	4	0	0	0	0	0	0	1	1	5	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	1	2	0	0	0	1	0	0	1	1	3	0	0
0	0	0	0	1	3	0	0	0	1	0	0	1	1	6	0	1
0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0
1	0	0	0	0	6	0	0	0	0	0	0	1	1	8	0	0
0	0	0	0	0	14	0	0	1	2	0	0	0	0	9	1	0
0	0	0	0	0	4	0	0	0	0	0	0	2	2	6	0	0
0	0	0	0	1	1	1	0	0	1	0	0	1	1	2	0	1
0	0	0	0	1	5	0	1	1	2	3	0	6	6	8	0	0
0	0	0	0	1	1	0	0	0	1	0	0	1	1	3	0	0
0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	1	0
0	0	0	0	0	2	0	1	1	1	1	1	2	2	1	0	0
0	0	0	0	0	1	0	1	0	0	1	1	0	0	4	0	0
0	0	0	0	1	1	0	0	0	0	0	0	1	1	2	0	0
0	0	0	0	1	3	0	0	12	14	2	0	3	3	3	0	0
0	0	0	0	0	2	0	0	3	4	0	0	1	1	5	0	0
0	0	0	0	0	4	0	0	0	1	1	0	3	3	2	0	0
1	0	0	0	0	2	1	0	0	1	2	0	3	3	5	0	0
1	0	1	0	0	8	1	0	4	5	4	0	6	6	11	0	1
0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	1
0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0
0	0	0	0	0	1	0	1	0	0	11	0	15	15	6	0	0
0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
0	0	1	0	1	7	1	0	0	1	0	0	2	2	8	0	1
0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0
0	0	0	0	0	9	0	0	0	0	3	0	6	6	15	0	0
0	0	0	0	2	9	0	0	1	2	1	0	2	2	14	0	0
0	0	0	0	3	9	0	1	10	10	10	2	12	12	5	0	0
0	0	0	0	0	10	0	0	0	0	5	0	6	6	14	0	0
0	0	0	0	0	4	0	0	0	0	1	0	7	7	9	0	0
1	0	0	0	0	8	0	0	0	0	0	0	1	1	5	0	0
0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0
0	0	0	0	1	2	0	0	0	1	2	0	2	2	3	0	0
0	0	0	0	0	2	0	0	1	2	8	0	12	12	7	0	0
0	0	0	0	1	2	1	0	0	1	1	0	1	1	1	0	1
0	0	0	0	0	2	0	0	0	0	1	0	2	2	4	0	0
0	0	0	0	1	9	0	0	0	1	3	0	5	5	6	0	0
0	0	0	0	3	12	0	0	0	1	2	0	3	3	13	0	0
0	0	0	0	0	3	0	0	0	0	1	0	1	1	4	0	0
0	0	0	0	1	7	0	0	0	1	3	0	5	5	13	0	0
0	0	0	0	1	1	0	0	0	1	1	0	3	3	2	0	0
0	0	1	0	1	4	0	0	0	1	0	0	1	1	3	0	0
3	15	0	1	1	13	1	0	0	0	0	0	1	1	4	0	0
0	0	1	0	1	3	0	0	0	1	2	0	3	3	4	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	1	9	0	0	0	1	3	0	4	4	14	0	0
0	0	0	0	3	5	0	0	3	4	2	0	4	4	16	0	0
0	0	0	0	2	7	0	0	2	3	1	0	2	2	9	0	0
0	0	0	0	0	10	0	0	0	0	5	0	6	6	14	0	0
0	0	0	0	0	6	0	0	0	0	4	0	6	6	11	0	0
0	0	0	0	0	2	0	0	0	0	2	0	4	4	2	0	0
0	0	0	0	0	8	0	0	1	2	1	0	2	2	8	0	0
0	0	0	0	0	6	0	0	0	0	1	0	2	2	3	0	0
1	0	0	0	0	1	0	0	0	1	1	0	1	1	2	0	0
0	0	0	0	1	7	0	0	0	1	0	0	2	2	9	0	0
0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
0	0	1	0	0	4	0	0	0	0	0	0	0	0	4	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	6	1	0	0	0	0	0	1	1	5	0	0
0	0	0	0	0	2	0	0	0	0	1	0	1	1	5	0	0
0	0	0	0	0	3	0	0	0	0	0	0	1	1	2	0	0
0	0	0	0	0	8	1	0	1	2	11	0	12	12	7	0	0
1	0	0	0	1	8	2	1	0	1	5	0	7	7	15	0	1
0	0	0	0	0	5	0	0	0	0	0	0	1	1	2	0	0
0	0	0	1	3	6	2	0	2	3	2	1	5	5	6	0	0
0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
0	0	0	5	0	17	6	1	0	0	0	0	1	1	5	3	0
0	0	0	0	0	5	0	0	0	0	0	0	1	1	8	0	0
0	0	0	0	0	3	0	0	0	0	0	0	1	1	2	0	0
0	0	1	0	0	1	0	0	0	0	0	0	1	1	4	0	0
0	0	0	0	0	4	0	0	0	0	2	0	3	3	5	0	0
0	0	0	0	0	6	0	0	0	0	0	0	2	2	6	0	0
1	0	0	0	1	17	1	0	2	3	5	0	6	6	23	0	0
1	0	0	0	1	17	1	1	0	1	6	0	9	9	19	0	1
0	0	0	0	0	6	0	0	0	1	0	0	1	1	5	0	0
0	0	0	0	0	9	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0
0	0	0	0	0	7	0	0	0	0	3	0	4	4	6	0	0
0	1	0	0	0	2	0	1	0	0	14	1	14	14	4	0	0
0	0	0	0	0	4	0	0	0	0	6	0	6	6	7	0	0
1	0	0	0	0	7	1	0	0	1	6	0	7	7	13	0	0
0	0	0	1	1	12	0	0	0	1	6	0	7	7	11	0	0
0	0	0	0	0	6	0	0	0	0	4	0	6	6	7	0	0
0	0	0	0	0	5	1	0	0	0	1	0	2	2	5	0	0
2	0	0	0	0	8	0	1	1	2	6	1	7	7	9	0	0
0	0	0	0	0	11	0	0	0	1	5	0	6	6	16	0	0
0	0	0	0	0	1	0	0	0	0	1	0	3	3	5	0	0
0	0	0	0	0	6	0	0	0	0	0	0	3	3	8	0	0
0	0	0	0	0	3	0	0	0	0	1	0	1	1	1	0	0
0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0
0	0	0	0	0	3	0	1	0	1	7	1	9	9	2	0	0
0	0	0	0	1	5	1	1	0	1	2	0	5	5	3	0	1
0	0	0	0	0	7	0	0	0	0	3	0	5	5	5	0	0
0	0	0	0	0	2	0	1	0	1	3	1	3	3	5	0	0
0	0	0	0	0	2	0	0	0	0	0	0	1	1	1	0	0
0	0	0	0	0	6	0	1	0	0	0	0	1	1	4	0	0
1	0	0	0	2	8	1	1	5	6	6	0	8	8	10	0	0
0	0	0	0	0	9	0	0	0	0	0	0	1	1	2	0	0
0	0	0	0	0	7	0	0	1	2	1	0	2	2	7	0	0
0	0	0	1	1	6	1	0	1	2	2	0	3	3	9	0	1
0	0	0	0	0	2	0	0	0	0	5	0	7	7	3	0	0
0	0	0	0	0	4	0	0	0	0	0	0	1	1	3	0	0
0	0	0	0	0	10	0	0	0	0	5	0	6	6	14	0	0
0	0	0	0	0	11	0	0	0	1	5	0	8	8	10	0	0
0	0	0	0	1	3	0	0	1	2	0	0	1	1	1	0	1
0	0	0	0	0	4	0	0	0	0	8	0	9	9	7	0	0
0	0	1	0	0	3	0	0	0	0	2	0	3	3	6	0	0
0	0	0	0	0	1	0	0	0	0	1	0	2	2	2	0	0
0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
0	0	0	0	0	4	0	0	0	0	0	0	1	1	2	0	0
1	0	0	0	2	8	1	1	5	6	5	0	7	7	11	0	0
0	0	0	0	0	2	0	0	0	0	4	0	5	5	1	0	0
0	0	0	0	1	6	1	0	0	0	2	0	4	4	1	0	0
1	0	0	0	0	8	0	0	0	0	1	0	2	2	1	0	0
0	0	0	0	1	2	0	0	0	1	0	0	1	1	5	0	0
2	0	0	0	1	10	2	0	0	1	7	0	9	9	21	0	1
